"时间","下次更新","排名","分数","播放","传播","喜好","畅销","推荐"
"1692981600000","2023.08.26 01:05","507","21.32","42.48","0.41","2.55","63.12","0.44"
"1692982800000","2023.08.26 01:25","507","21.34","42.49","0.41","2.55","63.17","0.44"
"1692983400000","2023.08.26 01:35","507","21.34","42.50","0.41","2.55","63.17","0.44"
"1.692984e+12","2023.08.26 01:45","507","21.35","42.50","0.41","2.55","63.20","0.44"
"1692985200000","2023.08.26 02:05","508","21.36","42.51","0.41","2.55","63.20","0.44"
"1692986400000","2023.08.26 02:25","508","21.36","42.52","0.41","2.55","63.20","0.44"
"1692987600000","2023.08.26 02:45","509","21.37","42.54","0.41","2.55","63.20","0.44"
"1692988800000","2023.08.26 03:05","509","21.38","42.55","0.41","2.55","63.20","0.44"
"1692989400000","2023.08.26 03:15","509","21.39","42.56","0.41","2.55","63.20","0.44"
"1692990600000","2023.08.26 03:35","509","21.39","42.56","0.41","2.55","63.20","0.44"
"1692991200000","2023.08.26 03:45","509","21.39","42.57","0.41","2.55","63.20","0.44"
"1692992400000","2023.08.26 04:05","509","21.39","42.57","0.41","2.55","63.20","0.44"
"1692993600000","2023.08.26 04:25","509","21.40","42.58","0.41","2.55","63.20","0.44"
"1692994200000","2023.08.26 04:35","509","21.40","42.58","0.41","2.55","63.20","0.44"
"1692994800000","2023.08.26 04:45","509","21.40","42.58","0.41","2.55","63.20","0.44"
"1.692996e+12","2023.08.26 05:05","509","21.40","42.59","0.41","2.55","63.20","0.44"
"1692997200000","2023.08.26 05:25","509","21.41","42.59","0.41","2.55","63.20","0.44"
"1692997800000","2023.08.26 05:35","509","21.41","42.59","0.41","2.55","63.20","0.44"
"1692998400000","2023.08.26 05:45","509","21.41","42.60","0.41","2.55","63.20","0.44"
"1692999600000","2023.08.26 06:05","509","21.41","42.60","0.41","2.55","63.20","0.44"
"1693000800000","2023.08.26 06:25","509","21.42","42.61","0.41","2.55","63.20","0.44"
"1693001400000","2023.08.26 06:35","509","21.43","42.61","0.41","2.55","63.22","0.44"
"1.693002e+12","2023.08.26 06:45","509","21.43","42.61","0.41","2.55","63.22","0.44"
"1693003200000","2023.08.26 07:05","509","21.43","42.62","0.41","2.55","63.22","0.44"
"1693004400000","2023.08.26 07:25","509","21.44","42.63","0.41","2.59","63.22","0.44"
"1.693005e+12","2023.08.26 07:35","509","21.44","42.63","0.41","2.59","63.22","0.44"
"1693005600000","2023.08.26 07:45","509","21.45","42.64","0.41","2.59","63.22","0.44"
"1693006800000","2023.08.26 08:05","510","21.45","42.65","0.41","2.59","63.22","0.44"
"1693010400000","2023.08.26 09:05","510","21.51","42.69","0.41","2.62","63.33","0.44"
"1693013400000","2023.08.26 09:55","511","21.55","42.73","0.41","2.62","63.41","0.44"
"1693014600000","2023.08.26 10:15","512","21.56","42.74","0.41","2.62","63.41","0.44"
"1693015800000","2023.08.26 10:35","513","21.58","42.76","0.41","2.63","63.46","0.44"
"1693016400000","2023.08.26 10:45","513","21.59","42.76","0.41","2.64","63.46","0.44"
"1693017600000","2023.08.26 11:05","513","21.60","42.77","0.41","2.66","63.46","0.44"
"1693018800000","2023.08.26 11:25","513","21.60","42.78","0.41","2.66","63.46","0.44"
"1693019400000","2023.08.26 11:35","513","21.61","42.79","0.41","2.66","63.46","0.44"
"1.69302e+12","2023.08.26 11:45","513","21.61","42.80","0.41","2.66","63.46","0.44"
"1693021200000","2023.08.26 12:05","513","21.62","42.81","0.41","2.66","63.46","0.44"
"1693022400000","2023.08.26 12:25","513","21.65","42.82","0.41","2.66","63.56","0.44"
"1.693023e+12","2023.08.26 12:35","514","21.66","42.83","0.41","2.68","63.56","0.44"
"1693023600000","2023.08.26 12:45","514","21.66","42.83","0.41","2.68","63.56","0.44"
"1693024800000","2023.08.26 13:05","514","21.67","42.84","0.41","2.72","63.56","0.44"
"1.693026e+12","2023.08.26 13:25","515","21.68","42.86","0.41","2.72","63.56","0.44"
"1693026600000","2023.08.26 13:35","515","21.69","42.86","0.41","2.72","63.56","0.44"
"1693027200000","2023.08.26 13:45","515","21.69","42.87","0.41","2.72","63.56","0.44"
"1693028400000","2023.08.26 14:05","516","21.70","42.88","0.41","2.72","63.56","0.44"
"1693029600000","2023.08.26 14:25","516","21.71","42.89","0.41","2.73","63.56","0.44"
"1693030200000","2023.08.26 14:35","517","21.71","42.90","0.41","2.73","63.56","0.44"
"1693030800000","2023.08.26 14:45","517","21.71","42.90","0.41","2.73","63.56","0.44"
"1.693032e+12","2023.08.26 15:05","517","21.75","42.93","0.41","2.73","63.63","0.46"
"1693033200000","2023.08.26 15:25","517","21.76","42.95","0.41","2.73","63.63","0.46"
"1693033800000","2023.08.26 15:35","517","21.77","42.96","0.41","2.74","63.63","0.46"
"1693034400000","2023.08.26 15:45","517","21.77","42.97","0.41","2.74","63.63","0.46"
"1693035600000","2023.08.26 16:05","516","21.81","42.98","0.41","2.77","63.70","0.46"
"1693036800000","2023.08.26 16:25","516","21.81","42.99","0.41","2.77","63.70","0.46"
"1693037400000","2023.08.26 16:35","516","21.85","43.01","0.41","2.77","63.82","0.46"
"1.693038e+12","2023.08.26 16:45","516","21.85","43.01","0.41","2.77","63.82","0.46"
"1693039200000","2023.08.26 17:05","516","21.86","43.02","0.41","2.77","63.82","0.46"
"1693040400000","2023.08.26 17:25","516","21.90","43.05","0.41","2.77","63.92","0.46"
"1.693041e+12","2023.08.26 17:35","516","21.91","43.06","0.41","2.77","63.92","0.46"
"1693041600000","2023.08.26 17:45","516","21.91","43.07","0.41","2.78","63.92","0.46"
"1693042800000","2023.08.26 18:05","516","21.93","43.10","0.41","2.78","63.92","0.46"
"1.693044e+12","2023.08.26 18:25","516","21.94","43.12","0.41","2.78","63.92","0.46"
"1693044600000","2023.08.26 18:35","516","21.94","43.12","0.41","2.78","63.92","0.46"
"1693045200000","2023.08.26 18:45","516","21.95","43.13","0.41","2.78","63.92","0.46"
"1693046400000","2023.08.26 19:05","516","21.96","43.14","0.41","2.79","63.92","0.46"
"1693047600000","2023.08.26 19:25","516","21.97","43.15","0.41","2.79","63.92","0.46"
"1693048200000","2023.08.26 19:35","516","21.97","43.16","0.41","2.79","63.92","0.46"
"1693048800000","2023.08.26 19:45","517","21.97","43.17","0.41","2.79","63.92","0.46"
"1.69305e+12","2023.08.26 20:05","518","21.98","43.18","0.41","2.79","63.92","0.46"
"1693051800000","2023.08.26 20:35","517","22.03","43.20","0.41","2.79","64.08","0.46"
"1.693053e+12","2023.08.26 20:55","517","22.05","43.21","0.41","2.80","64.08","0.48"
"1693053600000","2023.08.26 21:05","517","22.05","43.21","0.41","2.80","64.08","0.48"
"1693054800000","2023.08.26 21:25","517","22.06","43.22","0.41","2.81","64.08","0.48"
"1.693056e+12","2023.08.26 21:45","517","22.09","43.24","0.41","2.83","64.17","0.48"
"1693057200000","2023.08.26 22:05","518","22.10","43.26","0.41","2.83","64.17","0.48"
"1693057800000","2023.08.26 22:15","518","22.11","43.26","0.41","2.86","64.17","0.48"
"1.693059e+12","2023.08.26 22:35","518","22.13","43.27","0.41","2.92","64.20","0.48"
"1693059600000","2023.08.26 22:45","518","22.13","43.28","0.41","2.92","64.20","0.48"
"1693060800000","2023.08.26 23:05","518","22.15","43.29","0.41","2.96","64.20","0.48"
"1.693062e+12","2023.08.26 23:25","518","22.15","43.30","0.41","2.96","64.20","0.48"
"1693062600000","2023.08.26 23:35","520","22.20","43.30","0.41","2.99","64.37","0.48"
"1693063200000","2023.08.26 23:45","520","22.20","43.31","0.41","2.99","64.37","0.48"
"1693064400000","2023.08.27 00:05","520","22.21","43.32","0.41","3.00","64.37","0.48"
"1693065600000","2023.08.27 00:25","520","22.22","43.32","0.41","3.03","64.37","0.48"
"1693066800000","2023.08.27 00:45","520","22.23","43.33","0.41","3.03","64.37","0.48"
"1693067400000","2023.08.27 00:55","520","22.23","43.34","0.41","3.03","64.39","0.48"
"1.693068e+12","2023.08.27 01:05","520","22.25","43.34","0.41","3.03","64.45","0.48"
"1693068600000","2023.08.27 01:15","521","22.25","43.35","0.41","3.03","64.45","0.48"
"1693069800000","2023.08.27 01:35","521","22.26","43.35","0.41","3.03","64.45","0.48"
"1693070400000","2023.08.27 01:45","521","22.26","43.36","0.41","3.03","64.45","0.48"
"1693071600000","2023.08.27 02:05","521","22.26","43.37","0.41","3.03","64.45","0.48"
"1693072800000","2023.08.27 02:25","521","22.30","43.38","0.41","3.03","64.55","0.48"
"1693073400000","2023.08.27 02:35","521","22.32","43.38","0.41","3.03","64.63","0.48"
"1.693074e+12","2023.08.27 02:45","521","22.32","43.39","0.41","3.03","64.63","0.48"
"1693075200000","2023.08.27 03:05","521","22.34","43.39","0.41","3.03","64.67","0.48"
"1693075800000","2023.08.27 03:15","521","22.34","43.40","0.41","3.03","64.67","0.48"
"1.693077e+12","2023.08.27 03:35","523","22.34","43.41","0.41","3.03","64.67","0.48"
"1693077600000","2023.08.27 03:45","523","22.35","43.41","0.41","3.03","64.67","0.48"
"1693078800000","2023.08.27 04:05","523","22.35","43.42","0.41","3.03","64.67","0.48"
"1.69308e+12","2023.08.27 04:25","522","22.36","43.43","0.41","3.06","64.67","0.48"
"1693080600000","2023.08.27 04:35","522","22.36","43.43","0.41","3.06","64.67","0.48"
"1693081200000","2023.08.27 04:45","522","22.36","43.43","0.41","3.06","64.67","0.48"
"1693082400000","2023.08.27 05:05","523","22.37","43.44","0.41","3.06","64.67","0.48"
"1.693083e+12","2023.08.27 05:15","523","22.37","43.44","0.41","3.06","64.67","0.48"
"1693084200000","2023.08.27 05:35","522","22.37","43.44","0.41","3.06","64.67","0.48"
"1693084800000","2023.08.27 05:45","522","22.37","43.45","0.41","3.06","64.67","0.48"
"1.693086e+12","2023.08.27 06:05","523","22.37","43.45","0.41","3.06","64.67","0.48"
"1693087200000","2023.08.27 06:25","523","22.38","43.46","0.41","3.06","64.67","0.48"
"1693087800000","2023.08.27 06:35","522","22.38","43.46","0.41","3.06","64.67","0.48"
"1693088400000","2023.08.27 06:45","522","22.38","43.47","0.41","3.06","64.67","0.48"
"1693089600000","2023.08.27 07:05","523","22.39","43.47","0.41","3.06","64.67","0.48"
"1693090800000","2023.08.27 07:25","523","22.39","43.47","0.41","3.06","64.67","0.48"
"1693091400000","2023.08.27 07:35","523","22.39","43.48","0.41","3.06","64.67","0.48"
"1.693092e+12","2023.08.27 07:45","523","22.39","43.48","0.41","3.06","64.67","0.48"
"1693093200000","2023.08.27 08:05","523","22.40","43.49","0.41","3.06","64.67","0.48"
"1693096800000","2023.08.27 09:05","523","22.41","43.50","0.41","3.06","64.67","0.48"
"1693100400000","2023.08.27 10:05","523","22.43","43.52","0.41","3.06","64.69","0.48"
"1693101600000","2023.08.27 10:25","523","22.43","43.53","0.41","3.06","64.69","0.48"
"1693102800000","2023.08.27 10:45","524","22.44","43.54","0.41","3.06","64.69","0.48"
"1.693104e+12","2023.08.27 11:05","524","22.45","43.55","0.41","3.07","64.69","0.48"
"1693105200000","2023.08.27 11:25","524","22.46","43.57","0.41","3.07","64.69","0.48"
"1693105800000","2023.08.27 11:35","525","22.46","43.57","0.41","3.07","64.69","0.48"
"1693106400000","2023.08.27 11:45","525","22.46","43.58","0.41","3.07","64.69","0.48"
"1693107600000","2023.08.27 12:05","525","22.48","43.60","0.41","3.09","64.69","0.48"
"1693108800000","2023.08.27 12:25","525","22.49","43.61","0.41","3.12","64.69","0.48"
"1693109400000","2023.08.27 12:35","526","22.49","43.61","0.41","3.12","64.69","0.48"
"1.69311e+12","2023.08.27 12:45","526","22.49","43.61","0.41","3.12","64.69","0.48"
"1693111200000","2023.08.27 13:05","526","22.50","43.63","0.41","3.12","64.69","0.48"
"1693112400000","2023.08.27 13:25","526","22.52","43.64","0.41","3.12","64.76","0.48"
"1.693113e+12","2023.08.27 13:35","526","22.53","43.65","0.41","3.12","64.76","0.48"
"1693113600000","2023.08.27 13:45","526","22.53","43.65","0.41","3.15","64.76","0.48"
"1693114800000","2023.08.27 14:05","526","22.56","43.66","0.41","3.17","64.82","0.48"
"1.693116e+12","2023.08.27 14:25","526","22.60","43.68","0.41","3.17","64.95","0.48"
"1693116600000","2023.08.27 14:35","526","22.61","43.69","0.41","3.17","64.95","0.48"
"1693117200000","2023.08.27 14:45","526","22.61","43.69","0.41","3.17","64.95","0.48"
"1693118400000","2023.08.27 15:05","526","22.63","43.71","0.41","3.18","65.00","0.48"
"1693119600000","2023.08.27 15:25","526","22.65","43.72","0.41","3.18","65.04","0.48"
"1693120200000","2023.08.27 15:35","527","22.65","43.72","0.41","3.18","65.04","0.48"
"1693120800000","2023.08.27 15:45","527","22.66","43.73","0.41","3.18","65.04","0.48"
"1.693122e+12","2023.08.27 16:05","527","22.67","43.74","0.41","3.22","65.04","0.48"
"1693123200000","2023.08.27 16:25","527","22.72","43.75","0.41","3.22","65.22","0.48"
"1693123800000","2023.08.27 16:35","526","22.75","43.76","0.41","3.22","65.31","0.48"
"1693124400000","2023.08.27 16:45","526","22.75","43.77","0.41","3.22","65.31","0.48"
"1693125600000","2023.08.27 17:05","526","22.78","43.78","0.41","3.25","65.36","0.48"
"1693126800000","2023.08.27 17:25","525","22.81","43.80","0.41","3.25","65.48","0.48"
"1693127400000","2023.08.27 17:35","526","22.82","43.80","0.41","3.25","65.48","0.48"
"1.693128e+12","2023.08.27 17:45","525","22.86","43.81","0.41","3.25","65.61","0.48"
"1693129200000","2023.08.27 18:05","525","22.87","43.83","0.41","3.26","65.61","0.48"
"1693130400000","2023.08.27 18:25","525","22.88","43.85","0.41","3.26","65.61","0.48"
"1.693131e+12","2023.08.27 18:35","525","22.91","43.85","0.41","3.26","65.70","0.48"
"1693131600000","2023.08.27 18:45","525","22.91","43.86","0.41","3.26","65.70","0.48"
"1693132800000","2023.08.27 19:05","525","22.93","43.86","0.41","3.26","65.77","0.48"
"1693133400000","2023.08.27 19:15","525","22.94","43.87","0.41","3.28","65.77","0.48"
"1693134600000","2023.08.27 19:35","525","22.95","43.88","0.41","3.33","65.77","0.48"
"1693135200000","2023.08.27 19:45","525","22.95","43.88","0.41","3.34","65.77","0.48"
"1693136400000","2023.08.27 20:05","526","22.96","43.89","0.41","3.34","65.77","0.48"
"1693138200000","2023.08.27 20:35","527","22.97","43.90","0.41","3.34","65.77","0.48"
"1693139400000","2023.08.27 20:55","527","22.97","43.91","0.41","3.34","65.77","0.48"
"1.69314e+12","2023.08.27 21:05","527","22.97","43.92","0.41","3.34","65.77","0.48"
"1693141200000","2023.08.27 21:25","527","22.98","43.93","0.41","3.34","65.77","0.48"
"1693142400000","2023.08.27 21:45","527","22.99","43.93","0.41","3.34","65.77","0.50"
"1693143600000","2023.08.27 22:05","527","23.05","43.94","0.41","3.34","65.99","0.50"
"1693144800000","2023.08.27 22:25","527","23.06","43.95","0.41","3.38","65.99","0.50"
"1693145400000","2023.08.27 22:35","528","23.07","43.96","0.41","3.38","65.99","0.50"
"1.693146e+12","2023.08.27 22:45","528","23.07","43.97","0.41","3.38","65.99","0.50"
"1693147200000","2023.08.27 23:05","528","23.08","43.98","0.41","3.38","65.99","0.50"
"1693148400000","2023.08.27 23:25","528","23.09","43.99","0.41","3.41","65.99","0.50"
"1.693149e+12","2023.08.27 23:35","528","23.10","43.99","0.41","3.41","66.03","0.50"
"1693149600000","2023.08.27 23:45","528","23.11","44.00","0.41","3.43","66.03","0.50"
"1693150800000","2023.08.28 00:05","528","23.13","44.01","0.41","3.45","66.07","0.50"
"1.693152e+12","2023.08.28 00:25","0","0.00","0.00","0.00","0.00","0.00","0.00"
"1693152600000","2023.08.28 00:35","767","0.04","3.01","0.00","0.00","0.00","0.00"
"1693153200000","2023.08.28 00:45","718","0.50","9.50","0.00","0.06","1.78","0.00"
"1693154400000","2023.08.28 01:05","715","0.80","12.23","0.00","0.06","1.78","0.00"
"1.693155e+12","2023.08.28 01:15","692","1.44","16.33","0.00","0.06","2.58","0.00"
"1693156200000","2023.08.28 01:35","693","1.63","17.42","0.00","0.06","2.58","0.00"
"1693156800000","2023.08.28 01:45","701","1.71","17.88","0.00","0.06","2.58","0.00"
"1.693158e+12","2023.08.28 02:05","720","1.85","18.67","0.00","0.06","2.58","0.00"
"1693159200000","2023.08.28 02:25","741","1.91","18.95","0.00","0.06","2.58","0.00"
"1693159800000","2023.08.28 02:35","743","2.00","19.45","0.00","0.06","2.58","0.00"
"1693160400000","2023.08.28 02:45","746","2.06","19.73","0.00","0.06","2.58","0.00"
"1693161600000","2023.08.28 03:05","750","2.17","20.30","0.00","0.06","2.58","0.00"
"1693162200000","2023.08.28 03:15","748","2.26","20.70","0.00","0.08","2.58","0.00"
"1693163400000","2023.08.28 03:35","757","2.36","21.18","0.00","0.11","2.58","0.00"
"1.693164e+12","2023.08.28 03:45","743","2.52","21.91","0.00","0.15","2.58","0.00"
"1693165200000","2023.08.28 04:05","731","2.68","22.65","0.00","0.15","2.58","0.00"
"1693166400000","2023.08.28 04:25","734","2.75","22.92","0.00","0.15","2.58","0.00"
"1.693167e+12","2023.08.28 04:35","742","2.76","22.96","0.00","0.15","2.58","0.00"
"1693167600000","2023.08.28 04:45","748","2.76","22.96","0.00","0.15","2.58","0.00"
"1693168800000","2023.08.28 05:05","753","2.80","23.16","0.00","0.15","2.58","0.00"
"1693169400000","2023.08.28 05:15","753","2.86","23.42","0.00","0.15","2.58","0.00"
"1693170600000","2023.08.28 05:35","747","2.97","23.88","0.00","0.15","2.58","0.00"
"1693171800000","2023.08.28 05:55","741","3.08","24.34","0.00","0.15","2.58","0.00"
"1693172400000","2023.08.28 06:05","737","3.13","24.53","0.00","0.15","2.58","0.02"
"1693173600000","2023.08.28 06:25","741","3.16","24.66","0.00","0.15","2.58","0.02"
"1693174200000","2023.08.28 06:35","742","3.18","24.73","0.00","0.15","2.58","0.02"
"1693174800000","2023.08.28 06:45","740","3.23","24.94","0.00","0.15","2.58","0.02"
"1.693176e+12","2023.08.28 07:05","742","3.28","25.14","0.00","0.15","2.58","0.02"
"1693177200000","2023.08.28 07:25","745","3.35","25.41","0.00","0.15","2.58","0.02"
"1693177800000","2023.08.28 07:35","754","3.36","25.43","0.00","0.15","2.58","0.02"
"1693178400000","2023.08.28 07:45","755","3.41","25.50","0.00","0.15","2.94","0.02"
"1693179600000","2023.08.28 08:05","760","3.49","25.83","0.00","0.15","2.94","0.02"
"1693183200000","2023.08.28 09:05","795","3.74","26.78","0.00","0.15","2.94","0.02"
"1693186800000","2023.08.28 10:05","814","3.97","27.63","0.00","0.15","2.94","0.02"
"1.693188e+12","2023.08.28 10:25","818","4.05","27.90","0.00","0.15","2.94","0.02"
"1693189200000","2023.08.28 10:45","826","4.11","28.11","0.00","0.15","2.94","0.02"
"1693190400000","2023.08.28 11:05","835","4.16","28.31","0.00","0.15","2.94","0.02"
"1693191600000","2023.08.28 11:25","834","4.24","28.57","0.00","0.15","2.94","0.02"
"1693192200000","2023.08.28 11:35","843","4.24","28.58","0.00","0.15","2.94","0.02"
"1693192800000","2023.08.28 11:45","845","4.27","28.67","0.00","0.15","2.94","0.02"
"1.693194e+12","2023.08.28 12:05","846","4.34","28.92","0.00","0.19","2.94","0.02"
"1693195200000","2023.08.28 12:25","849","4.40","29.11","0.00","0.19","2.94","0.02"
"1693195800000","2023.08.28 12:35","849","4.43","29.23","0.00","0.19","2.94","0.02"
"1.693197e+12","2023.08.28 12:55","851","4.48","29.40","0.00","0.19","2.94","0.02"
"1693197600000","2023.08.28 13:05","853","4.51","29.51","0.00","0.21","2.94","0.02"
"1693198800000","2023.08.28 13:25","837","4.71","29.76","0.00","0.24","4.03","0.02"
"1693199400000","2023.08.28 13:35","819","4.91","29.85","0.00","0.24","5.49","0.02"
"1.6932e+12","2023.08.28 13:45","819","4.94","29.96","0.00","0.24","5.49","0.02"
